Area,Model,Dataset,Date,Actual,Predicted
Palm Jumeirah,XGBoost,Train,2024-05-01,21013.46,19725.21201095581
Palm Jumeirah,XGBoost,Train,2024-06-01,19887.81,20960.464341125487
Palm Jumeirah,XGBoost,Train,2024-07-01,22818.45,20106.016848144533
Palm Jumeirah,XGBoost,Train,2024-08-01,19522.97,22765.45434112549
Palm Jumeirah,XGBoost,Train,2024-09-01,19888.625,19741.176848144532
Palm Jumeirah,XGBoost,Train,2024-10-01,20995.8,20106.83184814453
Palm Jumeirah,XGBoost,Train,2024-11-01,21996.625,21066.6268661499
Palm Jumeirah,XGBoost,Train,2024-12-01,22105.44,22067.451866149902
Palm Jumeirah,XGBoost,Train,2025-01-01,22120.2,22176.2668661499
Palm Jumeirah,XGBoost,Train,2025-02-01,21755.87,22191.026866149903
Palm Jumeirah,XGBoost,Test,2025-03-01,23012.455,21826.6968661499
Palm Jumeirah,XGBoost,Test,2025-04-01,22624.04,23083.281866149904
Palm Jumeirah,XGBoost,Test,2025-05-01,21628.74,22694.866866149903
Palm Jumeirah,XGBoost,Test,2025-06-01,22191.74,21699.566866149904
Palm Jumeirah,XGBoost,Test,2025-07-01,22474.9,22262.566866149904
Palm Jumeirah,XGBoost,Test,2025-08-01,23333.79,22545.726866149904
Palm Jumeirah,XGBoost,Forecast,2025-09-01,,23404.616866149903
Palm Jumeirah,XGBoost,Forecast,2025-10-01,,23475.443732299806
Palm Jumeirah,XGBoost,Forecast,2025-11-01,,23546.270598449708
Palm Jumeirah,XGBoost,Forecast,2025-12-01,,23617.09746459961
Palm Jumeirah,XGBoost,Forecast,2026-01-01,,23687.924330749513
Palm Jumeirah,XGBoost,Forecast,2026-02-01,,23758.751196899415
Wadi Al Safa 5,XGBoost,Train,2023-03-01,5831.645,6264.682639160156
Wadi Al Safa 5,XGBoost,Train,2023-04-01,8169.84,6304.287639160157
Wadi Al Safa 5,XGBoost,Train,2023-05-01,8548.21,8493.025546875
Wadi Al Safa 5,XGBoost,Train,2023-06-01,8629.675,8871.395546875
Wadi Al Safa 5,XGBoost,Train,2023-07-01,9978.875,8952.860546875
Wadi Al Safa 5,XGBoost,Train,2023-08-01,9471.78,10302.060546875
Wadi Al Safa 5,XGBoost,Train,2023-09-01,9149.32,9794.965546875
Wadi Al Safa 5,XGBoost,Train,2023-10-01,8500.0,9472.505546875
Wadi Al Safa 5,XGBoost,Train,2023-11-01,8533.38,8823.185546875
Wadi Al Safa 5,XGBoost,Train,2023-12-01,8127.8,8856.565546875
Wadi Al Safa 5,XGBoost,Train,2024-01-01,3714.53,8225.499310302734
Wadi Al Safa 5,XGBoost,Train,2024-02-01,8117.42,4187.172639160157
Wadi Al Safa 5,XGBoost,Train,2024-03-01,7632.2,8440.605546875
Wadi Al Safa 5,XGBoost,Train,2024-04-01,9068.18,8104.842639160156
Wadi Al Safa 5,XGBoost,Train,2024-05-01,10586.29,9391.365546875
Wadi Al Safa 5,XGBoost,Train,2024-06-01,11939.69,10909.475546875
Wadi Al Safa 5,XGBoost,Train,2024-07-01,11413.13,12262.875546875
Wadi Al Safa 5,XGBoost,Train,2024-08-01,13339.03,11736.315546875
Wadi Al Safa 5,XGBoost,Train,2024-09-01,12582.61,13662.215546875
Wadi Al Safa 5,XGBoost,Train,2024-10-01,13279.68,12905.795546875
Wadi Al Safa 5,XGBoost,Train,2024-11-01,11568.29,13602.865546875
Wadi Al Safa 5,XGBoost,Train,2024-12-01,12335.535,11891.475546875
Wadi Al Safa 5,XGBoost,Train,2025-01-01,13993.08,12433.234310302734
Wadi Al Safa 5,XGBoost,Train,2025-02-01,13834.89,14316.265546875
Wadi Al Safa 5,XGBoost,Test,2025-03-01,12695.09,14158.075546875
Wadi Al Safa 5,XGBoost,Test,2025-04-01,13193.02,13018.275546875
Wadi Al Safa 5,XGBoost,Test,2025-05-01,13133.96,13516.205546875
Wadi Al Safa 5,XGBoost,Test,2025-06-01,13823.605,13457.145546875
Wadi Al Safa 5,XGBoost,Test,2025-07-01,14280.14,14146.790546875
Wadi Al Safa 5,XGBoost,Test,2025-08-01,15249.03,14603.325546875
Wadi Al Safa 5,XGBoost,Forecast,2025-09-01,,15572.215546875
Wadi Al Safa 5,XGBoost,Forecast,2025-10-01,,15895.40109375
Wadi Al Safa 5,XGBoost,Forecast,2025-11-01,,16218.586640625
Wadi Al Safa 5,XGBoost,Forecast,2025-12-01,,16541.7721875
Wadi Al Safa 5,XGBoost,Forecast,2026-01-01,,16639.471497802733
Wadi Al Safa 5,XGBoost,Forecast,2026-02-01,,16962.657044677733
Al Barsha South Fifth,HWES+SARIMAX,Train,2022-09-01,7924.18,7912.401218787845
Al Barsha South Fifth,HWES+SARIMAX,Train,2022-10-01,10296.44,8543.504659781715
Al Barsha South Fifth,HWES+SARIMAX,Train,2022-11-01,11162.005,8953.778012815072
Al Barsha South Fifth,HWES+SARIMAX,Train,2022-12-01,10717.72,11050.684044418798
Al Barsha South Fifth,HWES+SARIMAX,Train,2023-01-01,11641.96,11198.482245737354
Al Barsha South Fifth,HWES+SARIMAX,Train,2023-02-01,11419.15,11616.219929550383
Al Barsha South Fifth,HWES+SARIMAX,Train,2023-03-01,11290.81,11586.692008042008
Al Barsha South Fifth,HWES+SARIMAX,Train,2023-04-01,8611.12,9446.23182526425
Al Barsha South Fifth,HWES+SARIMAX,Train,2023-05-01,11719.45,10918.22493789866
Al Barsha South Fifth,HWES+SARIMAX,Train,2023-06-01,11233.645,11329.960061738222
Al Barsha South Fifth,HWES+SARIMAX,Train,2023-07-01,11488.59,11712.371971224855
Al Barsha South Fifth,HWES+SARIMAX,Train,2023-08-01,18854.265,14915.100147548961
Al Barsha South Fifth,HWES+SARIMAX,Train,2023-09-01,18171.61,18854.92619513789
Al Barsha South Fifth,HWES+SARIMAX,Train,2023-10-01,17386.53,17317.325907898947
Al Barsha South Fifth,HWES+SARIMAX,Train,2023-11-01,12991.77,14187.517421455419
Al Barsha South Fifth,HWES+SARIMAX,Train,2023-12-01,12347.56,13160.356043411612
Al Barsha South Fifth,HWES+SARIMAX,Train,2024-01-01,13144.61,12455.511746489377
Al Barsha South Fifth,HWES+SARIMAX,Train,2024-02-01,13381.68,13284.537180124667
Al Barsha South Fifth,HWES+SARIMAX,Train,2024-03-01,13828.24,13797.955830502522
Al Barsha South Fifth,HWES+SARIMAX,Train,2024-04-01,12839.19,12685.700320394333
Al Barsha South Fifth,HWES+SARIMAX,Train,2024-05-01,14374.38,14472.74338747288
Al Barsha South Fifth,HWES+SARIMAX,Train,2024-06-01,14109.85,14065.85754333896
Al Barsha South Fifth,HWES+SARIMAX,Train,2024-07-01,14824.87,14776.699750387828
Al Barsha South Fifth,HWES+SARIMAX,Train,2024-08-01,14333.14,14939.912963412922
Al Barsha South Fifth,HWES+SARIMAX,Train,2024-09-01,15029.435,14926.458375382446
Al Barsha South Fifth,HWES+SARIMAX,Train,2024-10-01,15333.97,16829.37537533796
Al Barsha South Fifth,HWES+SARIMAX,Train,2024-11-01,14841.92,16557.06066541685
Al Barsha South Fifth,HWES+SARIMAX,Train,2024-12-01,15578.25,15178.573420861132
Al Barsha South Fifth,HWES+SARIMAX,Train,2025-01-01,15252.28,15793.124268242394
Al Barsha South Fifth,HWES+SARIMAX,Train,2025-02-01,15123.295,15005.608113907607
Al Barsha South Fifth,HWES+SARIMAX,Test,2025-03-01,15317.245,15056.279941964889
Al Barsha South Fifth,HWES+SARIMAX,Test,2025-04-01,14908.32,12727.057269604378
Al Barsha South Fifth,HWES+SARIMAX,Test,2025-05-01,14561.475,16402.27563999224
Al Barsha South Fifth,HWES+SARIMAX,Test,2025-06-01,15175.17,15258.82601264159
Al Barsha South Fifth,HWES+SARIMAX,Test,2025-07-01,15384.96,15643.960564451168
Al Barsha South Fifth,HWES+SARIMAX,Test,2025-08-01,15682.21,22562.987715792795
Al Barsha South Fifth,HWES+SARIMAX,Future,2025-09-01,,15528.396981376856
Al Barsha South Fifth,HWES+SARIMAX,Future,2025-10-01,,17410.715319295006
Al Barsha South Fifth,HWES+SARIMAX,Future,2025-11-01,,15597.793408141259
Al Barsha South Fifth,HWES+SARIMAX,Future,2025-12-01,,15031.86668955119
Al Barsha South Fifth,HWES+SARIMAX,Future,2026-01-01,,16095.286853010704
Al Barsha South Fifth,HWES+SARIMAX,Future,2026-02-01,,16235.032189519414
Al Barsha South Fourth,HWES+SARIMAX,Train,2022-09-01,9386.52,9382.582130189543
Al Barsha South Fourth,HWES+SARIMAX,Train,2022-10-01,9148.37,9100.479444755683
Al Barsha South Fourth,HWES+SARIMAX,Train,2022-11-01,9434.745,9426.086564812413
Al Barsha South Fourth,HWES+SARIMAX,Train,2022-12-01,10175.3,9626.711074699177
Al Barsha South Fourth,HWES+SARIMAX,Train,2023-01-01,11341.27,10826.370940310926
Al Barsha South Fourth,HWES+SARIMAX,Train,2023-02-01,10940.455,11349.655843033865
Al Barsha South Fourth,HWES+SARIMAX,Train,2023-03-01,11045.91,10934.58036772
Al Barsha South Fourth,HWES+SARIMAX,Train,2023-04-01,11467.29,11413.883343189866
Al Barsha South Fourth,HWES+SARIMAX,Train,2023-05-01,11163.795,11297.267527561127
Al Barsha South Fourth,HWES+SARIMAX,Train,2023-06-01,11490.66,11043.376604921663
Al Barsha South Fourth,HWES+SARIMAX,Train,2023-07-01,11764.235,12057.34017005547
Al Barsha South Fourth,HWES+SARIMAX,Train,2023-08-01,12166.43,12436.928051321165
Al Barsha South Fourth,HWES+SARIMAX,Train,2023-09-01,12993.31,12090.097642170154
Al Barsha South Fourth,HWES+SARIMAX,Train,2023-10-01,12704.84,12683.560469468068
Al Barsha South Fourth,HWES+SARIMAX,Train,2023-11-01,13026.28,12978.27007274536
Al Barsha South Fourth,HWES+SARIMAX,Train,2023-12-01,13057.31,12946.658621021024
Al Barsha South Fourth,HWES+SARIMAX,Train,2024-01-01,13131.48,13453.472185433902
Al Barsha South Fourth,HWES+SARIMAX,Train,2024-02-01,13125.14,13342.447078644602
Al Barsha South Fourth,HWES+SARIMAX,Train,2024-03-01,13007.19,13064.149903241527
Al Barsha South Fourth,HWES+SARIMAX,Train,2024-04-01,13313.87,13348.723552478406
Al Barsha South Fourth,HWES+SARIMAX,Train,2024-05-01,13263.28,13209.92517321838
Al Barsha South Fourth,HWES+SARIMAX,Train,2024-06-01,12692.08,12921.42702212385
Al Barsha South Fourth,HWES+SARIMAX,Train,2024-07-01,13540.35,13403.866440185368
Al Barsha South Fourth,HWES+SARIMAX,Train,2024-08-01,14495.99,14346.957298443578
Al Barsha South Fourth,HWES+SARIMAX,Train,2024-09-01,13524.48,13525.780165722475
Al Barsha South Fourth,HWES+SARIMAX,Train,2024-10-01,13198.13,13193.004058293422
Al Barsha South Fourth,HWES+SARIMAX,Train,2024-11-01,13428.34,13423.928464207798
Al Barsha South Fourth,HWES+SARIMAX,Train,2024-12-01,13223.77,13231.5641611964
Al Barsha South Fourth,HWES+SARIMAX,Train,2025-01-01,13932.375,13931.393526768083
Al Barsha South Fourth,HWES+SARIMAX,Train,2025-02-01,14334.16,14364.09881970666
Al Barsha South Fourth,HWES+SARIMAX,Test,2025-03-01,14786.85,14327.984472886807
Al Barsha South Fourth,HWES+SARIMAX,Test,2025-04-01,14629.31,14703.565041476026
Al Barsha South Fourth,HWES+SARIMAX,Test,2025-05-01,14911.15,14541.375815217394
Al Barsha South Fourth,HWES+SARIMAX,Test,2025-06-01,15263.78,14405.10588294062
Al Barsha South Fourth,HWES+SARIMAX,Test,2025-07-01,14416.06,14986.628736151786
Al Barsha South Fourth,HWES+SARIMAX,Test,2025-08-01,15454.42,15635.39570390668
Al Barsha South Fourth,HWES+SARIMAX,Future,2025-09-01,,15789.321628862624
Al Barsha South Fourth,HWES+SARIMAX,Future,2025-10-01,,15248.841393877077
Al Barsha South Fourth,HWES+SARIMAX,Future,2025-11-01,,15447.562148084753
Al Barsha South Fourth,HWES+SARIMAX,Future,2025-12-01,,15795.446045211935
Al Barsha South Fourth,HWES+SARIMAX,Future,2026-01-01,,16251.584624084957
Al Barsha South Fourth,HWES+SARIMAX,Future,2026-02-01,,16002.53524149745
Al Barshaa South Third,HWES+SARIMAX,Train,2022-09-01,12413.79,12303.98232928695
Al Barshaa South Third,HWES+SARIMAX,Train,2022-10-01,12157.99,11556.802344355263
Al Barshaa South Third,HWES+SARIMAX,Train,2022-11-01,10522.06,11033.137813267678
Al Barshaa South Third,HWES+SARIMAX,Train,2022-12-01,8983.35,10266.106892557318
Al Barshaa South Third,HWES+SARIMAX,Train,2023-01-01,10565.11,10909.675523760607
Al Barshaa South Third,HWES+SARIMAX,Train,2023-02-01,11194.61,11472.473449610383
Al Barshaa South Third,HWES+SARIMAX,Train,2023-03-01,11067.11,11570.832527909886
Al Barshaa South Third,HWES+SARIMAX,Train,2023-04-01,11486.759999999998,11912.882124985064
Al Barshaa South Third,HWES+SARIMAX,Train,2023-05-01,14626.09,13408.573451645585
Al Barshaa South Third,HWES+SARIMAX,Train,2023-06-01,14018.14,13596.517265547542
Al Barshaa South Third,HWES+SARIMAX,Train,2023-07-01,12803.59,13004.906224148157
Al Barshaa South Third,HWES+SARIMAX,Train,2023-08-01,14864.73,13843.97506483202
Al Barshaa South Third,HWES+SARIMAX,Train,2023-09-01,14747.6,13672.205374456806
Al Barshaa South Third,HWES+SARIMAX,Train,2023-10-01,12098.745,12723.549556042819
Al Barshaa South Third,HWES+SARIMAX,Train,2023-11-01,12618.845,12353.61407624774
Al Barshaa South Third,HWES+SARIMAX,Train,2023-12-01,11665.025,12362.660675820267
Al Barshaa South Third,HWES+SARIMAX,Train,2024-01-01,12754.16,12625.082690097199
Al Barshaa South Third,HWES+SARIMAX,Train,2024-02-01,13696.33,13067.074006546756
Al Barshaa South Third,HWES+SARIMAX,Train,2024-03-01,13465.19,13336.720036985309
Al Barshaa South Third,HWES+SARIMAX,Train,2024-04-01,13796.74,13620.496903604482
Al Barshaa South Third,HWES+SARIMAX,Train,2024-05-01,13632.715,14252.790873415765
Al Barshaa South Third,HWES+SARIMAX,Train,2024-06-01,14038.24,14269.018613087352
Al Barshaa South Third,HWES+SARIMAX,Train,2024-07-01,14251.085,14161.363231513751
Al Barshaa South Third,HWES+SARIMAX,Train,2024-08-01,14134.3,14534.154227572586
Al Barshaa South Third,HWES+SARIMAX,Train,2024-09-01,13579.145,13599.829159949753
Al Barshaa South Third,HWES+SARIMAX,Train,2024-10-01,14184.37,14259.116876489059
Al Barshaa South Third,HWES+SARIMAX,Train,2024-11-01,13460.915,13488.280758365623
Al Barshaa South Third,HWES+SARIMAX,Train,2024-12-01,14190.33,14231.915754846357
Al Barshaa South Third,HWES+SARIMAX,Train,2025-01-01,13950.53,13985.340345411802
Al Barshaa South Third,HWES+SARIMAX,Train,2025-02-01,13661.275,13682.654324610778
Al Barshaa South Third,HWES+SARIMAX,Test,2025-03-01,13664.25,14240.589592438491
Al Barshaa South Third,HWES+SARIMAX,Test,2025-04-01,14560.02,14621.408684654378
Al Barshaa South Third,HWES+SARIMAX,Test,2025-05-01,13957.135,16165.14893663852
Al Barshaa South Third,HWES+SARIMAX,Test,2025-06-01,14209.25,16046.622512180893
Al Barshaa South Third,HWES+SARIMAX,Test,2025-07-01,14436.655,15520.935805597172
Al Barshaa South Third,HWES+SARIMAX,Test,2025-08-01,13962.48,16529.071730915814
Al Barshaa South Third,HWES+SARIMAX,Future,2025-09-01,,14407.252958904883
Al Barshaa South Third,HWES+SARIMAX,Future,2025-10-01,,13631.688641960607
Al Barshaa South Third,HWES+SARIMAX,Future,2025-11-01,,13015.4460125558
Al Barshaa South Third,HWES+SARIMAX,Future,2025-12-01,,12429.08505929652
Al Barshaa South Third,HWES+SARIMAX,Future,2026-01-01,,13247.171910344357
Al Barshaa South Third,HWES+SARIMAX,Future,2026-02-01,,13668.354856948306
Al Hebiah First,HWES+SARIMAX,Train,2022-09-01,6280.16,10064.591351808944
Al Hebiah First,HWES+SARIMAX,Train,2022-10-01,6674.12,8148.699489465695
Al Hebiah First,HWES+SARIMAX,Train,2022-11-01,6890.74,3852.6204350484113
Al Hebiah First,HWES+SARIMAX,Train,2022-12-01,7305.685,8290.603711578584
Al Hebiah First,HWES+SARIMAX,Train,2023-01-01,6142.145,4829.099901485442
Al Hebiah First,HWES+SARIMAX,Train,2023-02-01,5708.35,7789.47128914813
Al Hebiah First,HWES+SARIMAX,Train,2023-03-01,6864.53,7285.156226565164
Al Hebiah First,HWES+SARIMAX,Train,2023-04-01,6657.7,6942.945834113974
Al Hebiah First,HWES+SARIMAX,Train,2023-05-01,7795.75,7511.403353826856
Al Hebiah First,HWES+SARIMAX,Train,2023-06-01,8335.75,7760.644795537122
Al Hebiah First,HWES+SARIMAX,Train,2023-07-01,7320.64,7210.600653112741
Al Hebiah First,HWES+SARIMAX,Train,2023-08-01,7657.585,7724.54588655524
Al Hebiah First,HWES+SARIMAX,Train,2023-09-01,9748.39,11727.570781098675
Al Hebiah First,HWES+SARIMAX,Train,2023-10-01,7644.469999999999,10331.83323603368
Al Hebiah First,HWES+SARIMAX,Train,2023-11-01,7582.835,5228.71509119143
Al Hebiah First,HWES+SARIMAX,Train,2023-12-01,6646.36,9001.225518379542
Al Hebiah First,HWES+SARIMAX,Train,2024-01-01,6754.27,4461.559364130711
Al Hebiah First,HWES+SARIMAX,Train,2024-02-01,7116.71,7380.621077478761
Al Hebiah First,HWES+SARIMAX,Train,2024-03-01,7894.56,7353.554760682984
Al Hebiah First,HWES+SARIMAX,Train,2024-04-01,7673.96,7244.814910298524
Al Hebiah First,HWES+SARIMAX,Train,2024-05-01,7675.695,8020.590300413205
Al Hebiah First,HWES+SARIMAX,Train,2024-06-01,7370.21,7877.218961588021
Al Hebiah First,HWES+SARIMAX,Train,2024-07-01,7417.16,6644.071362931552
Al Hebiah First,HWES+SARIMAX,Train,2024-08-01,9083.97,7238.47619266828
Al Hebiah First,HWES+SARIMAX,Train,2024-09-01,19697.945,12014.507172660127
Al Hebiah First,HWES+SARIMAX,Train,2024-10-01,20236.25,15464.409048371968
Al Hebiah First,HWES+SARIMAX,Train,2024-11-01,11717.99,15084.718813323609
Al Hebiah First,HWES+SARIMAX,Train,2024-12-01,20021.15,17741.59764901881
Al Hebiah First,HWES+SARIMAX,Train,2025-01-01,13724.015,16688.089024989786
Al Hebiah First,HWES+SARIMAX,Train,2025-02-01,20074.67,18613.51754403069
Al Hebiah First,HWES+SARIMAX,Test,2025-03-01,20182.25,20553.468402376617
Al Hebiah First,HWES+SARIMAX,Test,2025-04-01,19105.885,21452.736971987997
Al Hebiah First,HWES+SARIMAX,Test,2025-05-01,20774.12,23237.604194380827
Al Hebiah First,HWES+SARIMAX,Test,2025-06-01,20989.75,24447.14713342353
Al Hebiah First,HWES+SARIMAX,Test,2025-07-01,20935.73,24683.04096421293
Al Hebiah First,HWES+SARIMAX,Test,2025-08-01,20774.45,26157.309299365224
Al Hebiah First,HWES+SARIMAX,Future,2025-09-01,,24704.782983697387
Al Hebiah First,HWES+SARIMAX,Future,2025-10-01,,26371.395940858278
Al Hebiah First,HWES+SARIMAX,Future,2025-11-01,,26485.57402661506
Al Hebiah First,HWES+SARIMAX,Future,2025-12-01,,26923.037094674128
Al Hebiah First,HWES+SARIMAX,Future,2026-01-01,,24991.755021340345
Al Hebiah First,HWES+SARIMAX,Future,2026-02-01,,25010.550592015705
Al Hebiah Fourth,HWES+SARIMAX,Train,2022-09-01,6112.47,5901.886139360372
Al Hebiah Fourth,HWES+SARIMAX,Train,2022-10-01,6191.87,6406.668497640423
Al Hebiah Fourth,HWES+SARIMAX,Train,2022-11-01,6351.5,5836.997732134869
Al Hebiah Fourth,HWES+SARIMAX,Train,2022-12-01,6432.81,6426.811076374294
Al Hebiah Fourth,HWES+SARIMAX,Train,2023-01-01,6371.094999999999,6411.643881706966
Al Hebiah Fourth,HWES+SARIMAX,Train,2023-02-01,6854.11,6600.055438131036
Al Hebiah Fourth,HWES+SARIMAX,Train,2023-03-01,6311.86,9573.280145910494
Al Hebiah Fourth,HWES+SARIMAX,Train,2023-04-01,6500.1,7787.105671645195
Al Hebiah Fourth,HWES+SARIMAX,Train,2023-05-01,6962.58,5119.991682377072
Al Hebiah Fourth,HWES+SARIMAX,Train,2023-06-01,7265.69,8277.62754598135
Al Hebiah Fourth,HWES+SARIMAX,Train,2023-07-01,8044.15,6450.726195575935
Al Hebiah Fourth,HWES+SARIMAX,Train,2023-08-01,7714.215,8457.07010242252
Al Hebiah Fourth,HWES+SARIMAX,Train,2023-09-01,7930.51,6176.080727983679
Al Hebiah Fourth,HWES+SARIMAX,Train,2023-10-01,8423.195,7538.924821231494
Al Hebiah Fourth,HWES+SARIMAX,Train,2023-11-01,8084.41,7580.1110549945415
Al Hebiah Fourth,HWES+SARIMAX,Train,2023-12-01,8421.265,8164.253442251557
Al Hebiah Fourth,HWES+SARIMAX,Train,2024-01-01,9137.905,8288.597842946694
Al Hebiah Fourth,HWES+SARIMAX,Train,2024-02-01,8962.564999999999,8971.587037043242
Al Hebiah Fourth,HWES+SARIMAX,Train,2024-03-01,15004.02,11798.595056786084
Al Hebiah Fourth,HWES+SARIMAX,Train,2024-04-01,14871.72,13606.661479991011
Al Hebiah Fourth,HWES+SARIMAX,Train,2024-05-01,10487.065,12357.972296667129
Al Hebiah Fourth,HWES+SARIMAX,Train,2024-06-01,14544.93,13451.665445468441
Al Hebiah Fourth,HWES+SARIMAX,Train,2024-07-01,11197.37,12794.825134537874
Al Hebiah Fourth,HWES+SARIMAX,Train,2024-08-01,13774.595,13027.69412073405
Al Hebiah Fourth,HWES+SARIMAX,Train,2024-09-01,9724.96,11574.703840573897
Al Hebiah Fourth,HWES+SARIMAX,Train,2024-10-01,10316.9,10934.36613121133
Al Hebiah Fourth,HWES+SARIMAX,Train,2024-11-01,9027.99,10140.894662778457
Al Hebiah Fourth,HWES+SARIMAX,Train,2024-12-01,9605.79,9826.203188001464
Al Hebiah Fourth,HWES+SARIMAX,Train,2025-01-01,8862.74,9685.1972481535
Al Hebiah Fourth,HWES+SARIMAX,Train,2025-02-01,9198.145,9439.027955643582
Al Hebiah Fourth,HWES+SARIMAX,Test,2025-03-01,13433.225,12137.168809918077
Al Hebiah Fourth,HWES+SARIMAX,Test,2025-04-01,10103.87,12163.675714394756
Al Hebiah Fourth,HWES+SARIMAX,Test,2025-05-01,10468.16,10211.87318791128
Al Hebiah Fourth,HWES+SARIMAX,Test,2025-06-01,12974.98,12345.407469193924
Al Hebiah Fourth,HWES+SARIMAX,Test,2025-07-01,10931.105,11080.936061569819
Al Hebiah Fourth,HWES+SARIMAX,Test,2025-08-01,13006.39,12201.662804879397
Al Hebiah Fourth,HWES+SARIMAX,Future,2025-09-01,,10939.93503162339
Al Hebiah Fourth,HWES+SARIMAX,Future,2025-10-01,,10925.89029748746
Al Hebiah Fourth,HWES+SARIMAX,Future,2025-11-01,,11151.651092388822
Al Hebiah Fourth,HWES+SARIMAX,Future,2025-12-01,,11032.750908838992
Al Hebiah Fourth,HWES+SARIMAX,Future,2026-01-01,,11034.61537267186
Al Hebiah Fourth,HWES+SARIMAX,Future,2026-02-01,,11538.969748163923
Al Khairan First,HWES+SARIMAX,Train,2022-09-01,20718.82,20709.110244024072
Al Khairan First,HWES+SARIMAX,Train,2022-10-01,18110.545,18843.772460771084
Al Khairan First,HWES+SARIMAX,Train,2022-11-01,17764.985,17750.814515329475
Al Khairan First,HWES+SARIMAX,Train,2022-12-01,20467.58,18870.915411229842
Al Khairan First,HWES+SARIMAX,Train,2023-01-01,21615.725,20402.034603807442
Al Khairan First,HWES+SARIMAX,Train,2023-02-01,20683.75,21797.71801269916
Al Khairan First,HWES+SARIMAX,Train,2023-03-01,21699.33,21257.75147175851
Al Khairan First,HWES+SARIMAX,Train,2023-04-01,22062.49,21921.816253867895
Al Khairan First,HWES+SARIMAX,Train,2023-05-01,20887.21,21368.310766113616
Al Khairan First,HWES+SARIMAX,Train,2023-06-01,21680.22,22286.003949270333
Al Khairan First,HWES+SARIMAX,Train,2023-07-01,22601.0,22797.763929743207
Al Khairan First,HWES+SARIMAX,Train,2023-08-01,22481.63,23282.985821153918
Al Khairan First,HWES+SARIMAX,Train,2023-09-01,22450.72,22227.51657912039
Al Khairan First,HWES+SARIMAX,Train,2023-10-01,20857.22,20894.56440775307
Al Khairan First,HWES+SARIMAX,Train,2023-11-01,21488.465,20276.206239424377
Al Khairan First,HWES+SARIMAX,Train,2023-12-01,21311.54,21566.371372780097
Al Khairan First,HWES+SARIMAX,Train,2024-01-01,21929.56,21182.914329610543
Al Khairan First,HWES+SARIMAX,Train,2024-02-01,23659.87,22876.211358253924
Al Khairan First,HWES+SARIMAX,Train,2024-03-01,23266.86,23520.384828231574
Al Khairan First,HWES+SARIMAX,Train,2024-04-01,23537.19,23605.065191043228
Al Khairan First,HWES+SARIMAX,Train,2024-05-01,23328.165,23136.339338282865
Al Khairan First,HWES+SARIMAX,Train,2024-06-01,25107.64,24840.912223086565
Al Khairan First,HWES+SARIMAX,Train,2024-07-01,26140.93,26084.731318072456
Al Khairan First,HWES+SARIMAX,Train,2024-08-01,27600.12,27146.74745473556
Al Khairan First,HWES+SARIMAX,Train,2024-09-01,26735.545,26791.82695184202
Al Khairan First,HWES+SARIMAX,Train,2024-10-01,25348.605,25331.862406196728
Al Khairan First,HWES+SARIMAX,Train,2024-11-01,23620.68,23553.339702677404
Al Khairan First,HWES+SARIMAX,Train,2024-12-01,24426.94,24391.617257265916
Al Khairan First,HWES+SARIMAX,Train,2025-01-01,23477.93,23436.497989061492
Al Khairan First,HWES+SARIMAX,Train,2025-02-01,23943.81,23972.432339951207
Al Khairan First,HWES+SARIMAX,Test,2025-03-01,23037.94,24361.495800838544
Al Khairan First,HWES+SARIMAX,Test,2025-04-01,23682.65,24645.052007652448
Al Khairan First,HWES+SARIMAX,Test,2025-05-01,25455.88,24042.50995197535
Al Khairan First,HWES+SARIMAX,Test,2025-06-01,25760.45,25333.972677185673
Al Khairan First,HWES+SARIMAX,Test,2025-07-01,25109.32,26326.23304804682
Al Khairan First,HWES+SARIMAX,Test,2025-08-01,24636.63,26887.39743912882
Al Khairan First,HWES+SARIMAX,Future,2025-09-01,,24449.51721276998
Al Khairan First,HWES+SARIMAX,Future,2025-10-01,,21786.6204052497
Al Khairan First,HWES+SARIMAX,Future,2025-11-01,,22130.50275527646
Al Khairan First,HWES+SARIMAX,Future,2025-12-01,,24827.292102697083
Al Khairan First,HWES+SARIMAX,Future,2026-01-01,,24587.498867402966
Al Khairan First,HWES+SARIMAX,Future,2026-02-01,,22718.07737083835
Al Merkadh,HWES+SARIMAX,Train,2022-09-01,16655.29,18901.007317419622
Al Merkadh,HWES+SARIMAX,Train,2022-10-01,19000.025,18719.168286210628
Al Merkadh,HWES+SARIMAX,Train,2022-11-01,20666.59,19711.294267478064
Al Merkadh,HWES+SARIMAX,Train,2022-12-01,20129.32,20047.487813195825
Al Merkadh,HWES+SARIMAX,Train,2023-01-01,19566.0,18233.85935817778
Al Merkadh,HWES+SARIMAX,Train,2023-02-01,18987.34,18879.41054643836
Al Merkadh,HWES+SARIMAX,Train,2023-03-01,19375.085,18684.08858051124
Al Merkadh,HWES+SARIMAX,Train,2023-04-01,18064.19,18145.08713077761
Al Merkadh,HWES+SARIMAX,Train,2023-05-01,18937.64,18541.781382230896
Al Merkadh,HWES+SARIMAX,Train,2023-06-01,16991.07,17666.257419580645
Al Merkadh,HWES+SARIMAX,Train,2023-07-01,19644.19,19548.828567795386
Al Merkadh,HWES+SARIMAX,Train,2023-08-01,19913.19,20217.378965324744
Al Merkadh,HWES+SARIMAX,Train,2023-09-01,19918.45,20144.966310749143
