Area,Model,Dataset,Date,Actual,Predicted
Al Yelayiss 2,Prophet,Train,2024-10-01,12071.16,12197.943163999946
Al Yelayiss 2,Prophet,Train,2024-11-01,11912.03,11774.435200667405
Al Yelayiss 2,Prophet,Train,2024-12-01,12876.62,12352.290199861642
Al Yelayiss 2,Prophet,Test,2025-01-01,14004.95,18972.409688484397
Al Yelayiss 2,Prophet,Test,2025-02-01,14293.905,14982.837679625696
Al Yelayiss 2,Prophet,Test,2025-03-01,13885.51,14229.076372863039
Al Yelayiss 2,Prophet,Test,2025-04-01,13866.985,14230.97072155103
Al Yelayiss 2,Prophet,Test,2025-05-01,14698.81,14085.301232672506
Al Yelayiss 2,Prophet,Test,2025-06-01,13903.244999999999,14829.813440900427
Al Yelayiss 2,Prophet,Test,2025-07-01,13633.685,13704.071526076948
Al Yelayiss 2,Prophet,Test,2025-08-01,14188.07,14364.629321410788
Bukadra,ARIMA,Train,2024-01-01,25026.184999999998,25551.324544516217
Bukadra,ARIMA,Train,2024-02-01,24622.309999999998,25302.79062751748
Bukadra,ARIMA,Train,2024-03-01,24756.895,25111.647841231337
Bukadra,ARIMA,Train,2024-04-01,24757.12,25175.343172441047
Bukadra,ARIMA,Train,2024-05-01,24757.21,25175.44965867296
Bukadra,ARIMA,Train,2024-06-01,26851.64,25175.492253165725
Bukadra,ARIMA,Train,2024-07-01,26371.6,26166.727625202322
Bukadra,ARIMA,Train,2024-08-01,25887.33,25939.538066232843
Bukadra,ARIMA,Train,2024-09-01,25995.025,25710.346566103377
Bukadra,ARIMA,Train,2024-10-01,25940.98,25761.31560941897
Bukadra,ARIMA,Train,2024-11-01,25671.96,25735.737616513157
Bukadra,ARIMA,Train,2024-12-01,25349.15,25608.41794491502
Bukadra,ARIMA,Train,2025-01-01,24482.54,25455.640964807244
Bukadra,ARIMA,Train,2025-02-01,25887.275,25045.498593966186
Bukadra,ARIMA,Train,2025-03-01,25940.89,25710.320536135572
Bukadra,ARIMA,Train,2025-04-01,26317.57,25735.695022020394
Bukadra,ARIMA,Test,2025-05-01,26156.43,25913.96717240916
Bukadra,ARIMA,Test,2025-06-01,25994.905,25722.953197742052
Bukadra,ARIMA,Test,2025-07-01,27448.055,25632.551604829736
Bukadra,ARIMA,Test,2025-08-01,27070.85,25589.767049326263
Bukadra,SARIMA,Train,2024-01-01,25026.184999999998,25026.184999999998
Bukadra,SARIMA,Train,2024-02-01,24622.309999999998,24004.038249795987
Bukadra,SARIMA,Train,2024-03-01,24756.895,24575.47550660044
Bukadra,SARIMA,Train,2024-04-01,24757.12,24743.115917927957
Bukadra,SARIMA,Train,2024-05-01,24757.21,24756.05635278066
Bukadra,SARIMA,Train,2024-06-01,26851.64,24757.122377422624
Bukadra,SARIMA,Train,2024-07-01,26371.6,26692.555810773865
Bukadra,SARIMA,Train,2024-08-01,25887.33,26395.977448241134
Bukadra,SARIMA,Train,2024-09-01,25995.025,25925.963127758576
Bukadra,SARIMA,Train,2024-10-01,25940.98,25989.779566954432
Bukadra,SARIMA,Train,2024-11-01,25671.96,25944.68645701897
Bukadra,SARIMA,Train,2024-12-01,25349.15,25692.67430043263
Bukadra,SARIMA,Train,2025-01-01,24482.54,38888.569335871376
Bukadra,SARIMA,Train,2025-02-01,25887.275,25882.062197152296
Bukadra,SARIMA,Train,2025-03-01,25940.89,26019.07979040006
Bukadra,SARIMA,Train,2025-04-01,26317.57,25994.421065125374
Bukadra,SARIMA,Test,2025-05-01,26156.43,26072.55288414817
Bukadra,SARIMA,Test,2025-06-01,25994.905,28166.982884148165
Bukadra,SARIMA,Test,2025-07-01,27448.055,27686.942884148164
Bukadra,SARIMA,Test,2025-08-01,27070.85,27202.672884148167
Bukadra,Prophet,Train,2024-01-01,25026.184999999998,25026.21539953427
Bukadra,Prophet,Train,2024-02-01,24622.309999999998,24622.16792413724
Bukadra,Prophet,Train,2024-03-01,24756.895,24757.155109554235
Bukadra,Prophet,Train,2024-04-01,24757.12,24756.919772887035
Bukadra,Prophet,Train,2024-05-01,24757.21,24757.05264332457
Bukadra,Prophet,Train,2024-06-01,26851.64,26852.054816751912
Bukadra,Prophet,Train,2024-07-01,26371.6,26371.47872912289
Bukadra,Prophet,Train,2024-08-01,25887.33,25887.166116586133
Bukadra,Prophet,Train,2024-09-01,25995.025,25995.000924811164
Bukadra,Prophet,Train,2024-10-01,25940.98,25941.030944165595
Bukadra,Prophet,Train,2024-11-01,25671.96,25671.96850131148
Bukadra,Prophet,Train,2024-12-01,25349.15,25349.158039484908
Bukadra,Prophet,Train,2025-01-01,24482.54,24482.59246595974
Bukadra,Prophet,Train,2025-02-01,25887.275,25887.152745752654
Bukadra,Prophet,Train,2025-03-01,25940.89,25941.16114432384
Bukadra,Prophet,Train,2025-04-01,26317.57,26317.37954366028
Bukadra,Prophet,Test,2025-05-01,26156.43,16003.606545849296
Bukadra,Prophet,Test,2025-06-01,25994.905,-7084.712339204894
Bukadra,Prophet,Test,2025-07-01,27448.055,12192.614035590814
Bukadra,Prophet,Test,2025-08-01,27070.85,33258.578241512565
Burj Khalifa,ARIMA,Train,2022-09-01,20033.120000000003,21502.843392857147
Burj Khalifa,ARIMA,Train,2022-10-01,20359.47,21502.843392857147
Burj Khalifa,ARIMA,Train,2022-11-01,20333.12,21502.843392857147
Burj Khalifa,ARIMA,Train,2022-12-01,21072.225,21502.843392857147
Burj Khalifa,ARIMA,Train,2023-01-01,24575.83,21502.843392857147
Burj Khalifa,ARIMA,Train,2023-02-01,22629.45,21502.843392857147
Burj Khalifa,ARIMA,Train,2023-03-01,22146.35,21502.843392857147
Burj Khalifa,ARIMA,Train,2023-04-01,20265.96,21502.843392857147
Burj Khalifa,ARIMA,Train,2023-05-01,21424.445,21502.843392857147
Burj Khalifa,ARIMA,Train,2023-06-01,20378.83,21502.843392857147
Burj Khalifa,ARIMA,Train,2023-07-01,19220.21,21502.843392857147
Burj Khalifa,ARIMA,Train,2023-08-01,22040.3,21502.843392857147
Burj Khalifa,ARIMA,Train,2023-09-01,19934.5,21502.843392857147
Burj Khalifa,ARIMA,Train,2023-10-01,23343.525,21502.843392857147
Burj Khalifa,ARIMA,Train,2023-11-01,23897.120000000003,21502.843392857147
Burj Khalifa,ARIMA,Train,2023-12-01,20939.685,21502.843392857147
Burj Khalifa,ARIMA,Train,2024-01-01,22716.41,21502.843392857147
Burj Khalifa,ARIMA,Train,2024-02-01,20699.02,21502.843392857147
Burj Khalifa,ARIMA,Train,2024-03-01,21615.375,21502.843392857147
Burj Khalifa,ARIMA,Train,2024-04-01,21795.16,21502.843392857147
Burj Khalifa,ARIMA,Train,2024-05-01,19865.8,21502.843392857147
Burj Khalifa,ARIMA,Train,2024-06-01,20565.77,21502.843392857147
Burj Khalifa,ARIMA,Train,2024-07-01,18203.4,21502.843392857147
Burj Khalifa,ARIMA,Train,2024-08-01,24599.59,21502.843392857147
Burj Khalifa,ARIMA,Train,2024-09-01,21244.69,21502.843392857147
Burj Khalifa,ARIMA,Train,2024-10-01,22484.72,21502.843392857147
Burj Khalifa,ARIMA,Train,2024-11-01,23495.24,21502.843392857147
Burj Khalifa,ARIMA,Train,2024-12-01,22200.3,21502.843392857147
Burj Khalifa,ARIMA,Test,2025-01-01,22785.2,21502.843392857147
Burj Khalifa,ARIMA,Test,2025-02-01,21524.59,21502.843392857147
Burj Khalifa,ARIMA,Test,2025-03-01,22539.25,21502.843392857147
Burj Khalifa,ARIMA,Test,2025-04-01,23490.55,21502.843392857147
Burj Khalifa,ARIMA,Test,2025-05-01,23142.79,21502.843392857147
Burj Khalifa,ARIMA,Test,2025-06-01,18146.72,21502.843392857147
Burj Khalifa,ARIMA,Test,2025-07-01,20308.69,21502.843392857147
Burj Khalifa,ARIMA,Test,2025-08-01,21108.61,21502.843392857147
Burj Khalifa,SARIMA,Train,2022-09-01,20033.120000000003,20033.120000000003
Burj Khalifa,SARIMA,Train,2022-10-01,20359.47,17247.808445092825
Burj Khalifa,SARIMA,Train,2022-11-01,20333.12,18237.222007103606
Burj Khalifa,SARIMA,Train,2022-12-01,21072.225,21144.095673567022
Burj Khalifa,SARIMA,Train,2023-01-01,24575.83,22985.76506826325
Burj Khalifa,SARIMA,Train,2023-02-01,22629.45,24365.623670835965
Burj Khalifa,SARIMA,Train,2023-03-01,22146.35,21514.77211161427
Burj Khalifa,SARIMA,Train,2023-04-01,20265.96,21695.62884261286
Burj Khalifa,SARIMA,Train,2023-05-01,21424.445,21260.796728755573
Burj Khalifa,SARIMA,Train,2023-06-01,20378.83,22066.575045781618
Burj Khalifa,SARIMA,Train,2023-07-01,19220.21,20238.29571879227
Burj Khalifa,SARIMA,Train,2023-08-01,22040.3,18812.349529372175
Burj Khalifa,SARIMA,Train,2023-09-01,19934.5,36691.119611259724
Burj Khalifa,SARIMA,Train,2023-10-01,23343.525,24279.650452358517
Burj Khalifa,SARIMA,Train,2023-11-01,23897.120000000003,24761.856865378013
Burj Khalifa,SARIMA,Train,2023-12-01,20939.685,22450.70769376821
Burj Khalifa,SARIMA,Train,2024-01-01,22716.41,23029.712634998323
Burj Khalifa,SARIMA,Train,2024-02-01,20699.02,21745.185181759054
Burj Khalifa,SARIMA,Train,2024-03-01,21615.375,22027.49574485367
Burj Khalifa,SARIMA,Train,2024-04-01,21795.16,19656.503222336727
Burj Khalifa,SARIMA,Train,2024-05-01,19865.8,20789.07105241877
Burj Khalifa,SARIMA,Train,2024-06-01,20565.77,18630.241628814
Burj Khalifa,SARIMA,Train,2024-07-01,18203.4,20107.426490782556
Burj Khalifa,SARIMA,Train,2024-08-01,24599.59,22484.383379756022
Burj Khalifa,SARIMA,Train,2024-09-01,21244.69,21070.482074895303
Burj Khalifa,SARIMA,Train,2024-10-01,22484.72,23593.079911198787
Burj Khalifa,SARIMA,Train,2024-11-01,23495.24,23861.567538870848
Burj Khalifa,SARIMA,Train,2024-12-01,22200.3,21534.16999335911
Burj Khalifa,SARIMA,Test,2025-01-01,22785.2,23434.789322972418
Burj Khalifa,SARIMA,Test,2025-02-01,21524.59,20539.225202063975
Burj Khalifa,SARIMA,Test,2025-03-01,22539.25,21526.32758364419
Burj Khalifa,SARIMA,Test,2025-04-01,23490.55,22421.959332506925
Burj Khalifa,SARIMA,Test,2025-05-01,23142.79,20636.438123647396
Burj Khalifa,SARIMA,Test,2025-06-01,18146.72,20979.293558372152
Burj Khalifa,SARIMA,Test,2025-07-01,20308.69,18266.903595511
Burj Khalifa,SARIMA,Test,2025-08-01,21108.61,24932.085480721536
Burj Khalifa,Prophet,Train,2022-09-01,20033.120000000003,19626.28744643727
Burj Khalifa,Prophet,Train,2022-10-01,20359.47,21514.813060144163
Burj Khalifa,Prophet,Train,2022-11-01,20333.12,22012.91593478202
Burj Khalifa,Prophet,Train,2022-12-01,21072.225,20764.57152340228
Burj Khalifa,Prophet,Train,2023-01-01,24575.83,23397.920813438337
Burj Khalifa,Prophet,Train,2023-02-01,22629.45,21633.803454531302
Burj Khalifa,Prophet,Train,2023-03-01,22146.35,22293.09853958842
Burj Khalifa,Prophet,Train,2023-04-01,20265.96,20175.203728189103
Burj Khalifa,Prophet,Train,2023-05-01,21424.445,21151.45073233504
Burj Khalifa,Prophet,Train,2023-06-01,20378.83,20001.228876608024
Burj Khalifa,Prophet,Train,2023-07-01,19220.21,18840.8204925171
Burj Khalifa,Prophet,Train,2023-08-01,22040.3,21764.578541090174
Burj Khalifa,Prophet,Train,2023-09-01,19934.5,20076.145436578747
Burj Khalifa,Prophet,Train,2023-10-01,23343.525,22635.19543431398
Burj Khalifa,Prophet,Train,2023-11-01,23897.120000000003,23042.79405617642
Burj Khalifa,Prophet,Train,2023-12-01,20939.685,21535.090813250754
Burj Khalifa,Prophet,Train,2024-01-01,22716.41,23895.201037141902
Burj Khalifa,Prophet,Train,2024-02-01,20699.02,21696.63814664481
Burj Khalifa,Prophet,Train,2024-03-01,21615.375,21475.180706910618
Burj Khalifa,Prophet,Train,2024-04-01,21795.16,21891.3155265399
Burj Khalifa,Prophet,Train,2024-05-01,19865.8,20141.871180103142
Burj Khalifa,Prophet,Train,2024-06-01,20565.77,20945.39026741411
Burj Khalifa,Prophet,Train,2024-07-01,18203.4,18580.69872060511
Burj Khalifa,Prophet,Train,2024-08-01,24599.59,24872.12984981443
Burj Khalifa,Prophet,Train,2024-09-01,21244.69,21505.90929724335
Burj Khalifa,Prophet,Train,2024-10-01,22484.72,22032.41504003337
Burj Khalifa,Prophet,Train,2024-11-01,23495.24,22664.608158881725
Burj Khalifa,Prophet,Train,2024-12-01,22200.3,21911.712948236614
Burj Khalifa,Prophet,Test,2025-01-01,22785.2,25087.42363437506
Burj Khalifa,Prophet,Test,2025-02-01,21524.59,24246.450975414547
Burj Khalifa,Prophet,Test,2025-03-01,22539.25,22648.88103133141
Burj Khalifa,Prophet,Test,2025-04-01,23490.55,22222.676617657136
Burj Khalifa,Prophet,Test,2025-05-01,23142.79,21383.918006280426
Burj Khalifa,Prophet,Test,2025-06-01,18146.72,21545.14772443868
Burj Khalifa,Prophet,Test,2025-07-01,20308.69,19587.06641701274
Burj Khalifa,Prophet,Test,2025-08-01,21108.61,24750.890768846606
Business Bay,ARIMA,Train,2022-09-01,21401.29,21401.29
Business Bay,ARIMA,Train,2022-10-01,23419.45,21401.290000000005
Business Bay,ARIMA,Train,2022-11-01,18422.41,23419.45
Business Bay,ARIMA,Train,2022-12-01,21155.739999999998,18422.41
Business Bay,ARIMA,Train,2023-01-01,22613.239999999998,21155.739999999998
Business Bay,ARIMA,Train,2023-02-01,22023.275,22613.239999999998
Business Bay,ARIMA,Train,2023-03-01,22286.68,22023.275
Business Bay,ARIMA,Train,2023-04-01,20934.37,22286.68
Business Bay,ARIMA,Train,2023-05-01,17569.825,20934.37
Business Bay,ARIMA,Train,2023-06-01,17808.22,17569.825
Business Bay,ARIMA,Train,2023-07-01,20727.62,17808.22
Business Bay,ARIMA,Train,2023-08-01,26474.085,20727.62
Business Bay,ARIMA,Train,2023-09-01,24577.574999999997,26474.085
Business Bay,ARIMA,Train,2023-10-01,20942.41,24577.574999999997
Business Bay,ARIMA,Train,2023-11-01,22021.015,20942.41
Business Bay,ARIMA,Train,2023-12-01,23177.71,22021.015
Business Bay,ARIMA,Train,2024-01-01,23561.59,23177.71
Business Bay,ARIMA,Train,2024-02-01,21714.025,23561.59
Business Bay,ARIMA,Train,2024-03-01,23890.885000000002,21714.025
Business Bay,ARIMA,Train,2024-04-01,23238.45,23890.885000000002
Business Bay,ARIMA,Train,2024-05-01,23124.01,23238.45
Business Bay,ARIMA,Train,2024-06-01,24041.85,23124.01
Business Bay,ARIMA,Train,2024-07-01,22481.065000000002,24041.85
Business Bay,ARIMA,Train,2024-08-01,23421.15,22481.065000000002
Business Bay,ARIMA,Train,2024-09-01,22692.309999999998,23421.15
Business Bay,ARIMA,Train,2024-10-01,24100.35,22692.309999999998
Business Bay,ARIMA,Train,2024-11-01,22876.0,24100.35
Business Bay,ARIMA,Train,2024-12-01,24424.68,22876.0
Business Bay,ARIMA,Test,2025-01-01,23321.55,24424.68
Business Bay,ARIMA,Test,2025-02-01,23240.37,24424.68
Business Bay,ARIMA,Test,2025-03-01,25290.84,24424.68
Business Bay,ARIMA,Test,2025-04-01,23809.52,24424.68
Business Bay,ARIMA,Test,2025-05-01,23823.82,24424.68
Business Bay,ARIMA,Test,2025-06-01,25021.29,24424.68
Business Bay,ARIMA,Test,2025-07-01,24904.04,24424.68
Business Bay,ARIMA,Test,2025-08-01,27637.59,24424.68
Business Bay,SARIMA,Train,2022-09-01,21401.29,21401.29
Business Bay,SARIMA,Train,2022-10-01,23419.45,23224.637188894587
Business Bay,SARIMA,Train,2022-11-01,18422.41,19491.31568500574
Business Bay,SARIMA,Train,2022-12-01,21155.739999999998,19479.730511051137
Business Bay,SARIMA,Train,2023-01-01,22613.239999999998,21298.983499621474
Business Bay,SARIMA,Train,2023-02-01,22023.275,22456.951267835357
Business Bay,SARIMA,Train,2023-03-01,22286.68,21739.32036728896
Business Bay,SARIMA,Train,2023-04-01,20934.37,22541.657190603313
Business Bay,SARIMA,Train,2023-05-01,17569.825,20518.519585789334
Business Bay,SARIMA,Train,2023-06-01,17808.22,17289.950941522802
Business Bay,SARIMA,Train,2023-07-01,20727.62,19237.43803933038
Business Bay,SARIMA,Train,2023-08-01,26474.085,20365.731516945747
Business Bay,SARIMA,Train,2023-09-01,24577.574999999997,42749.13579377354
Business Bay,SARIMA,Train,2023-10-01,20942.41,21336.69071416998
Business Bay,SARIMA,Train,2023-11-01,22021.015,22231.671291223895
Business Bay,SARIMA,Train,2023-12-01,23177.71,22645.887112476474
Business Bay,SARIMA,Train,2024-01-01,23561.59,25088.159904753287
Business Bay,SARIMA,Train,2024-02-01,21714.025,22347.154546474376
Business Bay,SARIMA,Train,2024-03-01,23890.885000000002,22319.803640399587
Business Bay,SARIMA,Train,2024-04-01,23238.45,23324.34429810484
Business Bay,SARIMA,Train,2024-05-01,23124.01,19688.41708339255
Business Bay,SARIMA,Train,2024-06-01,24041.85,24712.438743063292
Business Bay,SARIMA,Train,2024-07-01,22481.065000000002,24808.452805329976
Business Bay,SARIMA,Train,2024-08-01,23421.15,27400.09921339829
Business Bay,SARIMA,Train,2024-09-01,22692.309999999998,23885.493947774452
Business Bay,SARIMA,Train,2024-10-01,24100.35,20980.528331072204
Business Bay,SARIMA,Train,2024-11-01,22876.0,25188.60792444641
Business Bay,SARIMA,Train,2024-12-01,24424.68,22334.228165040528
Business Bay,SARIMA,Test,2025-01-01,23321.55,26888.14281962985
Business Bay,SARIMA,Test,2025-02-01,23240.37,24118.616841637468
Business Bay,SARIMA,Test,2025-03-01,25290.84,26281.90072931809
Business Bay,SARIMA,Test,2025-04-01,23809.52,25434.253086796176
Business Bay,SARIMA,Test,2025-05-01,23823.82,24808.891710629803
Business Bay,SARIMA,Test,2025-06-01,25021.29,25607.088539946933
Business Bay,SARIMA,Test,2025-07-01,24904.04,24789.975879784637
Business Bay,SARIMA,Test,2025-08-01,27637.59,26510.664562126996
Business Bay,Prophet,Train,2022-09-01,21401.29,21819.10253989966
Business Bay,Prophet,Train,2022-10-01,23419.45,21235.18609616855
Business Bay,Prophet,Train,2022-11-01,18422.41,19631.552409574575
Business Bay,Prophet,Train,2022-12-01,21155.739999999998,21475.12604159738
Business Bay,Prophet,Train,2023-01-01,22613.239999999998,22727.88020881551
Business Bay,Prophet,Train,2023-02-01,22023.275,20719.66587670583
Business Bay,Prophet,Train,2023-03-01,22286.68,23102.624581878503
Business Bay,Prophet,Train,2023-04-01,20934.37,21886.89433938348
Business Bay,Prophet,Train,2023-05-01,17569.825,18474.923337199827
Business Bay,Prophet,Train,2023-06-01,17808.22,18472.542238484835
Business Bay,Prophet,Train,2023-07-01,20727.62,21039.039349793118
Business Bay,Prophet,Train,2023-08-01,26474.085,26396.22717738749
Business Bay,Prophet,Train,2023-09-01,24577.574999999997,23893.873408637377
Business Bay,Prophet,Train,2023-10-01,20942.41,21788.43418546983
Business Bay,Prophet,Train,2023-11-01,22021.015,20595.113655808025
Business Bay,Prophet,Train,2023-12-01,23177.71,22553.833415093715
Business Bay,Prophet,Train,2024-01-01,23561.59,23436.89947209668
Business Bay,Prophet,Train,2024-02-01,21714.025,23003.53206645192
Business Bay,Prophet,Train,2024-03-01,23890.885000000002,23071.571866420687
Business Bay,Prophet,Train,2024-04-01,23238.45,22282.92659638248
Business Bay,Prophet,Train,2024-05-01,23124.01,22224.36303364165
Business Bay,Prophet,Train,2024-06-01,24041.85,23383.737597431722
Business Bay,Prophet,Train,2024-07-01,22481.065000000002,22179.605395914175
Business Bay,Prophet,Train,2024-08-01,23421.15,23507.48779199158
Business Bay,Prophet,Train,2024-09-01,22692.309999999998,22965.1224452624
Business Bay,Prophet,Train,2024-10-01,24100.35,25440.862490470226
Business Bay,Prophet,Train,2024-11-01,22876.0,23090.370461394585
Business Bay,Prophet,Train,2024-12-01,24424.68,24720.963269386197
Business Bay,Prophet,Test,2025-01-01,23321.55,26770.867626887986
Business Bay,Prophet,Test,2025-02-01,23240.37,21607.022957994628
Business Bay,Prophet,Test,2025-03-01,25290.84,24888.565047825927
Business Bay,Prophet,Test,2025-04-01,23809.52,23971.071883384393
Business Bay,Prophet,Test,2025-05-01,23823.82,22787.298549646388
Business Bay,Prophet,Test,2025-06-01,25021.29,23520.980855796322
Business Bay,Prophet,Test,2025-07-01,24904.04,23545.981341241226
Business Bay,Prophet,Test,2025-08-01,27637.59,26248.36669105761
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Train,2022-09-01,19247.745000000003,19247.745000000003
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Train,2022-10-01,18890.44,19247.745000000003
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Train,2022-11-01,19033.67,18890.44
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Train,2022-12-01,17876.41,19033.67
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Train,2023-01-01,20014.385000000002,17876.41
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Train,2023-02-01,18469.97,20014.385000000002
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Train,2023-03-01,20932.63,18469.97
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Train,2023-04-01,22031.93,20932.63
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Train,2023-05-01,19593.89,22031.93
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Train,2023-06-01,20312.235,19593.89
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Train,2023-07-01,20572.92,20312.235
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Train,2023-08-01,20298.870000000003,20572.92
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Train,2023-09-01,21364.48,20298.870000000003
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Train,2023-10-01,21584.23,21364.48
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Train,2023-11-01,22163.504999999997,21584.23
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Train,2023-12-01,22803.324999999997,22163.504999999997
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Train,2024-01-01,22954.22,22803.324999999997
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Train,2024-02-01,22144.055,22954.22
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Train,2024-03-01,21904.645,22144.055
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Train,2024-04-01,23365.315000000002,21904.645
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Train,2024-05-01,24346.88,23365.315000000002
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Train,2024-06-01,23414.02,24346.88
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Train,2024-07-01,25748.24,23414.02
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Train,2024-08-01,22838.065,25748.24
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Train,2024-09-01,24810.5,22838.065
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Train,2024-10-01,26143.04,24810.5
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Train,2024-11-01,24263.94,26143.04
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Train,2024-12-01,23718.879999999997,24263.94
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Test,2025-01-01,23919.73,23718.879999999997
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Test,2025-02-01,24636.39,23718.879999999997
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Test,2025-03-01,25055.27,23718.879999999997
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Test,2025-04-01,25469.195,23718.879999999997
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Test,2025-05-01,24677.925,23718.879999999997
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Test,2025-06-01,25628.805,23718.879999999997
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Test,2025-07-01,27213.77,23718.879999999997
Hadaeq Sheikh Mohammed Bin Rashid,ARIMA,Test,2025-08-01,25652.485,23718.879999999997
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Train,2022-09-01,19247.745000000003,19247.745000000003
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Train,2022-10-01,18890.44,19247.745000000003
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Train,2022-11-01,19033.67,18890.44
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Train,2022-12-01,17876.41,19033.67
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Train,2023-01-01,20014.385000000002,17876.41
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Train,2023-02-01,18469.97,20014.385000000002
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Train,2023-03-01,20932.63,18469.97
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Train,2023-04-01,22031.93,20932.63
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Train,2023-05-01,19593.89,22031.93
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Train,2023-06-01,20312.235,19593.89
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Train,2023-07-01,20572.92,20312.235
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Train,2023-08-01,20298.870000000003,20572.92
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Train,2023-09-01,21364.48,33043.51475176101
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Train,2023-10-01,21584.23,21073.92271193198
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Train,2023-11-01,22163.504999999997,21700.70337812228
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Train,2023-12-01,22803.324999999997,21222.431331314725
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Train,2024-01-01,22954.22,24541.907493828006
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Train,2024-02-01,22144.055,21698.31528539605
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Train,2024-03-01,21904.645,24146.66848437212
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Train,2024-04-01,23365.315000000002,22798.586105702885
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Train,2024-05-01,24346.88,21382.722283409566
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Train,2024-06-01,23414.02,24931.031845334433
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Train,2024-07-01,25748.24,23626.006752606347
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Train,2024-08-01,22838.065,25525.384946768063
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Train,2024-09-01,24810.5,26441.158387535674
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Train,2024-10-01,26143.04,24900.89638825108
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Train,2024-11-01,24263.94,26605.00321019628
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Train,2024-12-01,23718.879999999997,24503.032221626225
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Test,2025-01-01,23919.73,24272.22488942402
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Test,2025-02-01,24636.39,23349.072982648213
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Test,2025-03-01,25055.27,23677.975139089092
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Test,2025-04-01,25469.195,24994.98967683351
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Test,2025-05-01,24677.925,25225.194632798044
